y,n,p,m,log_n,r_2y_minus_log_n,K_center,K_tail_low,K_tail_high,term_center,term_tail_low,term_tail_high
4.00000000000000000000E+0,2647,2647,1,7.881182202227101268686619729864E+0,1.188177977728987313133802701359E-1,8.947192595349576393021464498098E-1,8.946940028537737066663300746952E-1,8.947445154762275244152637909437E-1,1.370569879449735822146633885125E-1,1.370531190166905859238365983803E-1,1.370608567599133262943501331056E-1
4.00000000000000000000E+0,2657,2657,1,7.884952945759813504753751267222E+0,1.150470542401864952462487327780E-1,9.008862238633521858401455387026E-1,9.008615700351969524868513768986E-1,9.009108768968607619916179837547E-1,1.378076334202140685716596924967E-1,1.378038621496331381585239846528E-1,1.378114045692387221392549600402E-1
4.00000000000000000000E+0,2659,2659,1,7.885705391243019812745663767250E+0,1.142946087569801872543362327496E-1,9.020988872647338800414584086787E-1,9.020743556900342017133352549857E-1,9.021234180338916300487121469164E-1,1.379543903545023342126155812463E-1,1.379506388384768667030298645094E-1,1.379581417473394825752299563911E-1
4.00000000000000000000E+0,2663,2663,1,7.887208585813932230749483778636E+0,1.127914141860677692505162213644E-1,9.045033476488799757403947971329E-1,9.044790622451120501099352255810E-1,9.045276322253717137112784105209E-1,1.382445189768747798460488238846E-1,1.382408071896594169418099121477E-1,1.382482306376490423151162426302E-1
4.00000000000000000000E+0,2671,2671,1,7.890208213109960868607528680234E+0,1.097917868900391313924713197664E-1,9.092283365140984891804378496369E-1,9.092045500400693691241947828784E-1,9.092521221176259875610474282789E-1,1.388111915196353791324277020941E-1,1.388075600569219622381647962699E-1,1.388148228494499823053302333427E-1
4.00000000000000000000E+0,2677,2677,1,7.892452043520352508120566084351E+0,1.075479564796474918794339156487E-1,9.126981257418355115969066777887E-1,9.126747191505845289294015373972E-1,9.127215314303989901057268971602E-1,1.392242621060984903086290145793E-1,1.392206916315862429893231287789E-1,1.392278324429135098871198011434E-1
4.00000000000000000000E+0,2683,2683,1,7.894690850425624138788493211754E+0,1.053091495743758612115067882456E-1,9.161040540501693981890203755004E-1,9.160810321372868187642910203301E-1,9.161270750283983039978058575585E-1,1.396270610261381599274883274110E-1,1.396235521648676711974422501707E-1,1.396305697449543663657863896061E-1
4.00000000000000000000E+0,2687,2687,1,7.896180608615491225341190402385E+0,1.038193913845087746588095976148E-1,9.183389908956500244228947837446E-1,9.183162280635835886406113005623E-1,9.183617527718830127605494615510E-1,1.398898692154866609426729022001E-1,1.398864017708585697726679031297E-1,1.398933365145133812894604366489E-1
4.00000000000000000000E+0,2689,2689,1,7.896924656268864669375324740286E+0,1.030753437311353306246752597137E-1,9.194457099887756865288192019039E-1,9.194230774774773400400998218110E-1,9.194683415336920323015394014689E-1,1.400195521205813802843769689647E-1,1.400161054852216947633486365829E-1,1.400229986087737306951056270784E-1
4.00000000000000000000E+0,2693,2693,1,7.898411092811598908717744733886E+0,1.015889071884010912822552661137E-1,9.216375766578031362670525749423E-1,9.216152063347923575496958204209E-1,9.216599459934208882758781149234E-1,1.402754693753439311187209777780E-1,1.402720645580492689248296413053E-1,1.402788740423549853224106496007E-1
4.00000000000000000000E+0,2699,2699,1,7.900636613018004654314934166117E+0,9.936338698199534568506583388330E-2,9.248712343864317748399402207082E-1,9.248492611699730370504152672348E-1,9.248932065842064609438331433308E-1,1.406507061296636572238327959580E-1,1.406473645310757070684931924863E-1,1.406540475733342244337904743525E-1
4.00000000000000000000E+0,2707,2707,1,7.903596289614301183060152739583E+0,9.640371038569881693984726041711E-2,9.290811327385469465202700374158E-1,9.290596960131436221494761356923E-1,9.291025684039949137543612091692E-1,1.411348485480399902447615863414E-1,1.411315921381457905044490999758E-1,1.411381047969185009071749715441E-1
4.00000000000000000000E+0,2711,2711,1,7.905072849498665525731585028532E+0,9.492715050133447426841497146781E-2,9.311422798127035069412198885433E-1,9.311211142855414251800698035525E-1,9.311634442594800275286685509755E-1,1.413699695958931978685779442533E-1,1.413667561558032618640889851954E-1,1.413731828719544164082234164026E-1
4.00000000000000000000E+0,2713,2713,1,7.905810312658931744255445442429E+0,9.418968734106825574455455757140E-2,9.321618577293082443934256710250E-1,9.321408285286978682862818805805E-1,9.321828858393717768199908020152E-1,1.414857891666933477356229790158E-1,1.414825973035858488832250083974E-1,1.414889808642749998458560048228E-1
4.00000000000000000000E+0,2719,2719,1,7.908019444632470713247087902372E+0,9.198055536752928675291209762828E-2,9.351764597316124783611067208883E-1,9.351558423826845047724559483587E-1,9.351970759597335034168727430026E-1,1.418262731829299753252020708618E-1,1.418231464128632803650654840258E-1,1.418293997830181910221083232743E-1
4.00000000000000000000E+0,2729,2729,1,7.911690520708338471366525741080E+0,8.830947929166152863347425891979E-2,9.400529740642055244907686654570E-1,9.400330525150388513021158099756E-1,9.400728944429200345664898350510E-1,1.423704476775801959704583143469E-1,1.423674305711494508541102419869E-1,1.423734646067466772154398602701E-1
4.00000000000000000000E+0,2731,2731,1,7.912423121473705008400395397401E+0,8.757687852629499159960460259907E-2,9.410060002131008389311847751580E-1,9.409862192013292620425890610221E-1,9.410257800446158425293276309774E-1,1.424757808886308523230135010345E-1,1.424727858863691405178938059120E-1,1.424787757121923466051676933297E-1
4.00000000000000000000E+0,2741,2741,1,7.916078096302785791448792396565E+0,8.392190369721420855120760343491E-2,9.456591513094035778927204731022E-1,9.456400796855743180732548563229E-1,9.456782217046164928079276130119E-1,1.429849019796220119355301178750E-1,1.429820183251255233527453400722E-1,1.429877854483501003463807895667E-1
4.00000000000000000000E+0,2749,2749,1,7.918992488165245712662200088201E+0,8.100751183475428733779991179851E-2,9.492466886354885868262945639408E-1,9.492281923538089270144744522791E-1,9.492651836507014884526409312633E-1,1.433711114097297301931291453369E-1,1.433683177919135098666519874214E-1,1.433739048362629585867752037250E-1
4.00000000000000000000E+0,2753,2753,1,7.920446505142607314014538760463E+0,7.955349485739268598546123953689E-2,9.509952524281226231680743497627E-1,9.509770463495586458751220744453E-1,9.510134572215893903760064764609E-1,1.435571765818839473186654017371E-1,1.435544282892625074651275946942E-1,1.435599246805139590951158894514E-1
4.00000000000000000000E+0,2767,2767,1,7.925518979786925906023399623993E+0,7.448102021307409397660037600743E-2,9.568767136602098661451574433173E-1,9.568595360819762291166055688625E-1,9.568938898897836005755880508771E-1,1.441714002742399762367620512442E-1,1.441688121503240010225124508616E-1,1.441739881949550752299430166672E-1
4.00000000000000000000E+0,2777,2777,1,7.929126487306799548147381528996E+0,7.087351269320045185261847100392E-2,9.608495098850422411090336185879E-1,9.608330785972234551921994296056E-1,9.608659397804628887158319264739E-1,1.445748595093963883747556818555E-1,1.445723871647643516207932124177E-1,1.445773316445203146948552027924E-1
4.00000000000000000000E+0,2789,2789,1,7.933438387627488953186077244103E+0,6.656161237251104681392275589678E-2,9.653644444499823574725026816027E-1,9.653489207438431650018292784778E-1,9.653799667132044711128082414190E-1,1.450201985306653959505431395844E-1,1.450178665088479567817901499861E-1,1.450225303357231207561994200433E-1
4.00000000000000000000E+0,2791,2791,1,7.934155233536322170187864256131E+0,6.584476646367782981213574386862E-2,9.660900796998893825589778782930E-1,9.660747084769153211046353942900E-1,9.661054494717446806240190701617E-1,1.450903063266931678377353346759E-1,1.450879978303150502979364687535E-1,1.450926146051379163049835071105E-1
4.00000000000000000000E+0,2797,2797,1,7.936302693201959725859882181932E+0,6.369730679804027414011781806777E-2,9.682208485712131540425884930200E-1,9.682059368056403747204133809809E-1,9.682357588614494595501665312443E-1,1.452935785310136608362938043030E-1,1.452913408351558595208641160888E-1,1.452958160054788778728652634069E-1
4.00000000000000000000E+0,2801,2801,1,7.937731775260108524169753143792E+0,6.226822473989147583024685620818E-2,9.696028690766425052333293867286E-1,9.695882652471999359499305091790E-1,9.696174714149328434595626855785E-1,1.454232201165431476599930449086E-1,1.454210298013416325794185573933E-1,1.454254102080982957173282691743E-1
4.00000000000000000000E+0,2803,2803,1,7.938445551164788278974375150574E+0,6.155444883521172102562484942618E-2,9.702823193917951153676493685670E-1,9.702678700070428096933350400964E-1,9.702967672775880864019354406160E-1,1.454862799323122061748609843802E-1,1.454841133595602247235927230982E-1,1.454884462803069051237642878002E-1
4.00000000000000000000E+0,2809,53,2,7.940583827104243668288938278058E+0,5.941617289575633171106172194188E-2,9.722743869464161013882550869411E-1,9.722604027507179839456424390248E-1,9.722883696201444094688134264315E-1,7.283421011787174583938343030323E-2,7.283316254543593893275122054076E-2,7.283525757629501639166415567952E-2
4.00000000000000000000E+0,2819,2819,1,7.944137491114112549194793810821E+0,5.586250888588745080520618917935E-2,9.754400378859378658230336807025E-1,9.754268349275857278781220627376E-1,9.754532392853768349927230727678E-1,1.459485523831057629472494973421E-1,1.459465769129755381974060638476E-1,1.459505276199862630222596863629E-1
4.00000000000000000000E+0,2833,2833,1,7.949091499830516551604418186995E+0,5.090850016948344839558181300544E-2,9.795471136264047268715680077489E-1,9.795350159068739455604115263055E-1,9.795592097383861855165484626590E-1,1.462916499231485873379071368389E-1,1.462898431745748372756010992519E-1,1.462934564316409370528194398994E-1
4.00000000000000000000E+0,2837,2837,1,7.950502434808851348434285241285E+0,4.949756519114865156571475871495E-2,9.806509007476691148926913525414E-1,9.806391210869698292135236968244E-1,9.806626787876088617164403937320E-1,1.463791896523579048172959367778E-1,1.463774313332800081626347822704E-1,1.463809477295092731445936342928E-1
4.00000000000000000000E+0,2843,2843,1,7.952615111650999782821165228319E+0,4.738488834900021717883477168097E-2,9.822485163238472756475279415034E-1,9.822372155108363981433461783702E-1,9.822598154968718249513649790014E-1,1.465017848357557977176447103590E-1,1.465000993261839585293654565232E-1,1.465034701007246467311095064365E-1
4.00000000000000000000E+0,2851,2851,1,7.955425088912671992634714010849E+0,4.457491108732800736528598915089E-2,9.842703005012751876494918575911E-1,9.842596412409843203088123159608E-1,9.842809580970653466085287545204E-1,1.466490192285306430622662385663E-1,1.466474310773220154962576807388E-1,1.466506071317409349423895507857E-1
4.00000000000000000000E+0,2857,2857,1,7.957527402230773072154616027482E+0,4.247259776922692784538397251849E-2,9.857053988458454688225595718176E-1,9.856952229027916718000700838433E-1,9.857155731068719972561355715427E-1,1.467473129944112901401917185343E-1,1.467457980465353047382044498040E-1,1.467488276918747462633835693433E-1
4.00000000000000000000E+0,2861,2861,1,7.958926493050110259620291246052E+0,4.107350694988974037970875394840E-2,9.866234712167238491504562436456E-1,9.866136184392982090485330063728E-1,9.866333223008544801838824992659E-1,1.468070823743766369132028527567E-1,1.468056163059631634889194843198E-1,1.468085481908320867017051521941E-1
4.00000000000000000000E+0,2879,2879,1,7.965198290612175871956284764639E+0,3.480170938782412804371523536120E-2,9.903726829440170853927711384942E-1,9.903642927529285061910723543735E-1,9.903810713953374052402749523773E-1,1.470193208796679716706062354385E-1,1.470180753685415674665438449289E-1,1.470205661325284196510817517047E-1
4.00000000000000000000E+0,2887,2887,1,7.967973179662935094029254679755E+0,3.202682033706490597074532024496E-2,9.918387658038931007329716833944E-1,9.918310294047128084160713524651E-1,9.918465004449281778579838054584E-1,1.470840399913817490956095361722E-1,1.470828927274456585047578207812E-1,1.470851869945949177180435337661E-1
4.00000000000000000000E+0,2897,2897,1,7.971430997769350399014343480975E+0,2.856900223064960098565651902518E-2,9.934987247245130017327653906712E-1,9.934918081564619684085319348817E-1,9.935056395134699377610376425498E-1,1.471395276364535597891064107397E-1,1.471385032762500007684703500629E-1,1.471405517331690452145619436796E-1
4.00000000000000000000E+0,2903,2903,1,7.973499964024629892133301855103E+0,2.650003597537010786669814489708E-2,9.944029016212026829706784988757E-1,9.943964780987954965562910068400E-1,9.944093233530407348403484357281E-1,1.471593502310479553616473456173E-1,1.471583996290514255734887604521E-1,1.471603005680623637644189888343E-1
4.00000000000000000000E+0,2909,2909,1,7.975564658495201632313725186991E+0,2.443534150479836768627481300909E-2,9.952384471657849664278946755352E-1,9.952325173872486418616752463474E-1,9.952443751431073757676049039290E-1,1.471691306921694257739835045182E-1,1.471682538366230256440603953567E-1,1.471700072813644938694366202019E-1
4.00000000000000000000E+0,2917,2917,1,7.978310969867721418729888856270E+0,2.168903013227858127011114373032E-2,9.962460918720899565647494904361E-1,9.962408212755037485660340443937E-1,9.962513606545723338572564295625E-1,1.471666404851476188830870507099E-1,1.471658619064417419551080397499E-1,1.471674187958719514573169500959E-1
4.00000000000000000000E+0,2927,2927,1,7.981733286691885849108224089433E+0,1.826671330811415089177591056709E-2,9.973353544358654681358522837845E-1,9.973309087515946976185967082732E-1,9.973397982920329827667637631707E-1,1.471387509048805352735556564653E-1,1.471380950247619680808463618382E-1,1.471394065152956086515781957827E-1
4.00000000000000000000E+0,2939,2939,1,7.985824666418917352909006268842E+0,1.417533358108264709099373115797E-2,9.983941991476454912366938068421E-1,9.983907439208368957333876547408E-1,9.983976525326762693331791266772E-1,1.470693004792288798141053585618E-1,1.470687915041264893491459856581E-1,1.470698091830266338184064008535E-1
4.00000000000000000000E+0,2953,2953,1,7.990576881743922668850686830303E+0,9.423118256077331149313169697090E-3,9.992899748926926333379590055603E-1,9.992876746458606137054519306458E-1,9.992922732861264782313206972432E-1,1.469392914958146215233806874288E-1,1.469389532590182414213877438253E-1,1.469396294600804834591620873430E-1
4.00000000000000000000E+0,2957,2957,1,7.991930519852477217409462172238E+0,8.069480147522782590537827761824E-3,9.994792487341083997240007275197E-1,9.994772781546540206622117814623E-1,9.994812174577030569259920578855E-1,1.468925665439865168469702928762E-1,1.468922769296958757863637308926E-1,1.468928558855231232091359704423E-1
